GUID,Frame Number,Anomaly Score,Anomaly Status
c6ba2cd2-58a0-44f4-9b75-993b4399c675,344,0.0084821675,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,345,0.008528241,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,346,0.008492316,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,347,0.008469608,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,348,0.008504172,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,349,0.008565944,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,350,0.008616742,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,351,0.008617204,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,352,0.008587797,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,353,0.00856467,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,354,0.008482083,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,355,0.008360986,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,356,0.008363299,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,357,0.008325594,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,358,0.008296749,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,359,0.008291363,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,360,0.00825851,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,361,0.008210103,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,362,0.008144673,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,363,0.008175461,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,364,0.008264497,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,365,0.00828894,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,366,0.0082165655,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,367,0.008192317,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,368,0.00819965,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,369,0.008186947,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,370,0.008181999,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,371,0.008212485,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,372,0.0082187895,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,373,0.008182913,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,374,0.008245572,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,375,0.008184333,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,376,0.008204669,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,377,0.008240076,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,378,0.0082248105,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,379,0.008225936,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,380,0.008196136,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,381,0.00819446,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,382,0.008037325,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,383,0.008065762,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,384,0.008126432,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,385,0.00804085,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,386,0.008074175,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,387,0.008129381,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,388,0.008145206,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,389,0.008155301,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,390,0.008196511,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,391,0.008173589,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,392,0.008193288,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,393,0.008183351,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,394,0.008222547,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,395,0.008190251,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,396,0.008090587,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,397,0.008086412,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,398,0.008183062,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,399,0.008186113,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,400,0.008177016,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,401,0.008206181,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,402,0.008165151,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,403,0.008151995,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,404,0.008134862,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,405,0.008119477,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,406,0.0081209745,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,407,0.00819673,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,408,0.008241038,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,409,0.008164016,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,410,0.008111678,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,411,0.008138195,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,412,0.008188384,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,413,0.0082020275,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,414,0.008212054,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,415,0.008228155,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,416,0.008235511,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,417,0.0081623085,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,418,0.00816093,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,419,0.008042228,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,420,0.008057573,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,421,0.008078583,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,422,0.008078269,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,423,0.007985244,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,424,0.00797338,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,425,0.008020387,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,426,0.007935286,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,427,0.007930294,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,428,0.007905663,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,429,0.008055561,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,430,0.008006666,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,431,0.007963491,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,432,0.007943008,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,433,0.008001156,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,434,0.007939491,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,435,0.007890828,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,436,0.007846598,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,437,0.007925421,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,438,0.007899227,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,439,0.00789772,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,440,0.007912839,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,441,0.007822522,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,442,0.007817863,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,443,0.0077639795,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,444,0.0077485344,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,445,0.0076588225,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,446,0.007686992,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,447,0.007649241,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,448,0.00766169,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,449,0.0077579007,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,450,0.0077207494,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,451,0.0077813505,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,452,0.007784247,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,453,0.007888375,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,454,0.008028479,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,455,0.008004388,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,456,0.007981496,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,457,0.008036718,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,458,0.0080250455,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,459,0.008056196,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,460,0.008013012,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,461,0.008015383,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,462,0.008028428,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,463,0.008007375,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,464,0.008034629,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,465,0.007997868,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,466,0.008032131,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,467,0.008033529,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,468,0.008017089,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,469,0.008086371,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,470,0.008112049,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,471,0.0080613615,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,472,0.008070113,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,473,0.008083187,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,474,0.008112682,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,475,0.008065646,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,476,0.008055264,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,477,0.008052636,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,478,0.008024082,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,479,0.008031102,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,480,0.0079960935,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,481,0.007948535,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,482,0.007918308,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,483,0.007872284,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,484,0.007839468,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,485,0.007818301,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,486,0.00293556,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,487,0.00542775,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,488,0.0055663586,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,489,0.005762895,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,490,0.0057373145,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,491,0.0056607556,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,492,0.00569964,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,493,0.005668101,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,494,0.0056465203,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,495,0.0058057522,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,496,0.0058863694,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,497,0.00583764,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,498,0.0059554493,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,499,0.0057692886,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,500,0.005574584,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,501,0.00554638,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,502,0.0054045278,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,503,0.005381185,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,504,0.0053608343,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,505,0.00519457,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,506,0.0050633056,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,507,0.005179846,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,508,0.005492248,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,509,0.005608793,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,510,0.005283882,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,511,0.0055423137,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,512,0.0054762196,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,513,0.005452224,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,514,0.005425885,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,515,0.0052364455,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,516,0.0051145414,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,517,0.005439787,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,518,0.00582436,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,519,0.005617209,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,520,0.005935669,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,521,0.0058424026,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,522,0.0059191026,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,523,0.006016074,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,524,0.005851797,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,525,0.0061320662,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,526,0.0026413293,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,527,0.0058715567,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,528,0.005879186,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,529,0.005892095,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,530,0.005887157,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,531,0.005895539,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,532,0.0058902055,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,533,0.005883623,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,534,0.005872614,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,535,0.005880188,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,536,0.0058828862,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,537,0.005879908,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,538,0.0058702677,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,539,0.005897142,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,540,0.005880649,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,541,0.005877826,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,542,0.005896708,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,543,0.005914603,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,544,0.005944635,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,545,0.005952059,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,546,0.005936429,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,547,0.00594955,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,548,0.005931846,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,549,0.005932622,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,550,0.005923692,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,551,0.0059617073,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,552,0.0059528863,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,553,0.0059493817,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,554,0.0059451996,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,555,0.0059472146,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,556,0.00592174,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,557,0.0059207883,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,558,0.0059147812,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,559,0.0059068,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,560,0.0058904486,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,561,0.005880302,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,562,0.0058821794,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,563,0.005857427,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,564,0.005866032,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,565,0.0058744447,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,566,0.0058814376,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,567,0.0058621964,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,568,0.0058607263,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,569,0.0058505973,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,570,0.0058652135,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,571,0.005878868,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,572,0.00587629,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,573,0.0058683194,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,574,0.00589327,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,575,0.0058895783,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,576,0.0058877445,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,577,0.0058994563,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,578,0.005867647,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,579,0.005874764,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,580,0.0058794906,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,581,0.005876425,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,582,0.0058845542,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,583,0.0058842753,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,584,0.0058483575,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,585,0.0058446852,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,586,0.0058521046,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,587,0.0058327178,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,588,0.0058675986,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,589,0.0059345677,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,590,0.0059244214,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,591,0.005951475,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,592,0.005961688,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,593,0.0059237797,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,594,0.0058906507,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,595,0.005879823,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,596,0.0058736014,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,597,0.0059167254,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,598,0.0059251064,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,599,0.005942202,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,600,0.0059184683,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,601,0.0059353774,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,602,0.005930463,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,603,0.0059312517,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,604,0.0059091365,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,605,0.0059060175,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,606,0.00591922,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,607,0.005894337,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,608,0.0058944384,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,609,0.0059092557,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,610,0.005889606,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,611,0.005913631,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,612,0.0058884406,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,613,0.005881479,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,614,0.0058935294,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,615,0.005896955,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,616,0.005909523,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,617,0.0058954833,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,618,0.0058880793,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,619,0.005890259,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,620,0.0058845254,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,621,0.0058758,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,622,0.005894387,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,623,0.0059145926,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,624,0.0059211836,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,625,0.005940242,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,626,0.0059260456,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,627,0.0059231445,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,628,0.005909152,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,629,0.005907003,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,630,0.0059108054,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,631,0.005902143,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,632,0.0058983336,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,633,0.005891637,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,634,0.0058929687,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,635,0.0058988505,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,636,0.0058918353,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,637,0.0058903107,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,638,0.0058949585,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,639,0.005896693,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,640,0.0058959313,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,641,0.005912551,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,642,0.0059103854,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,643,0.005922751,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,644,0.0059380988,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,645,0.0059368457,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,646,0.005934596,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,647,0.005942336,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,648,0.0059338636,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,649,0.0059339493,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,650,0.0059272805,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,651,0.005926706,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,652,0.0059194816,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,653,0.0059177973,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,654,0.0059328703,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,655,0.0059053693,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,656,0.005928463,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,657,0.005930842,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,658,0.005945362,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,659,0.005945805,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,660,0.0059182053,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,661,0.0059257,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,662,0.0059575727,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,663,0.005968162,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,664,0.0059797876,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,665,0.0059741465,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,666,0.0060005123,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,667,0.0060090832,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,668,0.0059849983,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,669,0.0060191844,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,670,0.0060472237,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,671,0.006034079,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,672,0.006048399,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,673,0.006035351,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,674,0.0060475823,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,675,0.0060696593,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,676,0.0060619703,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,677,0.006063359,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,678,0.006089852,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,679,0.0060914652,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,680,0.0061002946,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,681,0.006099634,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,682,0.0060934946,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,683,0.006100233,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,684,0.0060973093,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,685,0.0060931947,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,686,0.006103807,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,687,0.006093122,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,688,0.0060921824,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,689,0.0061143683,Normal
